logNs,n_rep,gamma,beta_5,beta_10,beta_20,colless,sackin,normalized_sackin,b1_index,b2_index
-3.0,19,-2.390796516694887,1.808165539874728,1.0298688402472953,1.8797698812083805,,737,-1.707353230778838,55.692460317460345,1.7975586346351204
-3.0,20,1.5290402222452197,-0.3614925682617425,-1.9162718139716266,-1.113864294885553,342.0,836,-0.025072834939580964,54.442435342435374,1.5990381178366857
-3.0,21,-2.1290253906820755,1.660796040567201,1.3108248656512194,0.5933359634853926,335.0,845,0.12786174650035134,53.40122655122658,1.525140251469467
-3.0,22,-0.3518199329311002,0.13789368036434155,-1.1618465251198424,-0.2451614161805928,,694,-2.438040675436293,53.16746031746033,
-3.0,23,1.456734857999119,-1.1051188125551827,-1.14578785081586,-0.40688616127938004,,855,0.29778905921138993,53.680963480963506,1.5180825679458672
-3.0,24,-0.2969274525963511,1.9841259584888447,1.3343546545175453,1.1979317918996493,325.0,817,-0.34793472909054884,55.200036075036095,1.5908435757183916
-3.0,25,-0.4654148583494066,0.45918019549729516,0.6045505110752938,0.6470279717894445,288.0,792,-0.7727530108681393,51.159559884559904,1.6663950492395279
-3.0,26,-0.3244415982770365,0.45476645271253635,-0.4266211239145823,0.3764852971895554,352.0,828,-0.16101468510841002,55.609559884559914,1.6729359842039067
-3.0,27,-0.5815319047026616,-0.884794555610643,-0.7208520581774249,-0.5701891988419445,,794,-0.7387675483259313,52.81789321789324,1.6286721397171988
-3.0,28,1.6027729679858893,0.30662827800956766,-0.9382095988843902,-0.6633016203689401,332.0,816,-0.36492746036165213,53.692868242868265,1.5888959939593355
-3.0,29,-0.2784294603662108,1.2429022030967485,0.704919767810339,-0.15308172753788188,316.0,826,-0.19500014765061655,52.01594516594518,1.5400594626803525
-3.0,30,-0.3687034542330218,0.3924851492022493,-0.8143912805958714,1.2719814702652528,,869,0.5356872970068386,54.90440115440118,1.372176423128983
-3.0,31,-1.0946545199503042,-0.5660487981771054,-0.4856421138340504,-0.011702409748955624,345.0,829,-0.14402195383730676,54.45791153291157,1.6235298771274642
-3.0,32,0.34354305392930085,-0.08341940110989456,-0.40521848578809777,-0.7640156518153198,,704,-2.2681133627252574,54.207539682539704,
-3.0,33,-0.7142086128939709,1.0420945488676063,0.5954277940767776,0.4476044650354422,460.0,910,1.2323892791220872,53.3289432789433,1.5621994251300046
-3.0,34,-0.21990966636429485,1.6594552702574015,1.537037320030442,0.31970794784931317,380.0,844,0.1108690152292481,53.28489565989569,1.5034963711659886
-3.0,35,0.6261323697605479,-0.5436646910788552,-1.053313877465543,-0.908066473209783,378.0,852,0.24681086539807717,54.6769341769342,1.6297952108995226
-3.0,36,0.5507901779852328,-1.1923842120688095,-1.3929005000325028,-0.27666887753019676,255.0,767,-1.1975712926457298,51.17622655122658,1.723426122636805
-3.0,37,0.08492086531919762,-0.2237320546501509,-1.2783953937928232,-1.1349945570572388,,912,1.2663747416642936,50.898387723387756,1.4323243733010993
-3.0,38,-0.46270795897574163,1.4815229850823797,1.6253681075684017,0.25956222912382004,407.0,871,0.5696727595490481,51.71703851703855,1.4679989375952613
-3.0,39,1.7056793394812364,-1.9993754204295564,-0.7088815784849227,-0.92207792083419,251.0,765,-1.2315567551879363,56.20634920634923,1.6433180427359901
-3.0,40,-0.7945477014429219,0.07242337419121371,0.7684362939047609,1.1330948860511005,393.0,881,0.7396000722600836,53.85037185037188,1.3001761848856168
-3.0,41,-1.0181822911878713,0.14896078076648492,0.43323977611914694,0.6677297815047685,320.0,806,-0.5348547730726877,52.155169830169854,1.6674607071831626
-3.0,42,0.8582331938666559,0.04771695134399532,-1.1001817595569594,-1.4286477415242957,360.0,820,-0.2969565352772391,51.24170274170277,1.5900351455542547
-3.0,43,1.5394293849813543,0.39027727588673283,0.10387843442360244,-0.8525044957703164,570.0,1012,2.9656478687746555,53.53588772338775,1.0743990947844257
-3.0,44,-0.10302707704006162,-0.7590201107818034,-1.8276529295312998,0.9832908920297787,303.0,807,-0.5178620418015845,52.96862581862584,1.7050894566411603
-3.0,45,-0.8830699364400265,0.06306058420043019,1.03536876453754,1.3132037147485922,263.0,771,-1.129600367561315,52.62698412698415,1.693293725609893
-3.0,46,-0.9290915330601729,-0.8195459962814482,0.6428376197370576,0.690506677544478,362.0,834,-0.059058297481787474,52.45751470751473,1.5638346588710992
-3.0,47,-0.5773840703087296,0.9852031409165981,1.1972454369223409,0.5131912696724842,307.0,811,-0.4498911167171714,55.587337662337696,1.5881978042721256
-3.0,48,0.6483930149446512,0.32541769219575994,0.7274045424071205,-0.9663134148899561,323.0,803,-0.5858329668860005,52.807611832611855,1.676390185814308
-3.0,49,-0.42060895996489306,0.10105113287072255,0.04547555224219318,-0.2529141851914471,,725,-1.9112660060320816,52.48178210678211,
-2.75,0,0.27842604098406265,-0.24396696217430358,-0.9079531025067206,0.6559215944271015,342.0,824,-0.22898561019282304,52.30955988455991,1.5631364691838892
-2.75,1,-1.403789736689409,1.710047530653108,1.138529196179329,0.666105723048808,389.0,861,0.3997454468380095,53.238106338106356,1.4340632441143426
-2.75,2,0.7851648008538056,0.40629988254128363,-1.072135969498408,-1.233494344571048,,856,0.3147817904824932,54.28529248529251,1.4773835428113562
-2.75,3,1.2700833651668142,-0.8920501173804222,-0.0833951723737056,-0.053523309130950984,406.0,896,0.9944910413266385,52.36670274170277,1.330382075563814
-2.75,4,1.1068931151555774,-0.847815578552574,-1.99566662913517,-1.8782298459686144,520.0,982,2.4558659306415485,50.518953677041935,1.3825878314189022
-2.75,5,1.7977880029353215,-0.2746974157874204,-0.8519839914906489,-2.860715527667957,,809,-0.48387657925937794,51.96075036075038,1.5937381574729905
-2.75,6,0.08501520971682189,0.467141897428554,-0.3432279024513118,-0.9885914153707175,384.0,858,0.3487672530246997,52.430963480963506,1.5038822128352365
-2.75,7,-1.5019286392788087,2.1915714044079215,1.3806543824447806,1.9198655510522005,316.0,828,-0.16101468510841002,53.2250360750361,1.4820729718163663
-2.75,8,-0.5185335188222656,-0.057279821312754664,0.1974807187624029,-0.6015360551587793,387.0,869,0.5356872970068386,52.8491813741814,1.4122172562698303
-2.75,9,-0.6805664332296557,0.5906977533208199,0.5297598510060879,0.2628483111370706,369.0,877,0.6716291471756676,55.267893217893246,1.3379519216461846
-2.75,10,0.27158415770662253,0.2126259046758624,-0.2502814808861845,0.37943551700487155,419.0,869,0.5356872970068386,52.549578199578214,1.6266166104814401
-2.75,11,0.03599488964690078,1.350860515258853,1.2805700360379286,0.2563353150166092,315.0,805,-0.5518475043437909,51.16670274170277,1.686752790645516
-2.75,12,-0.35603291520545594,-0.8403652556857112,-0.4765014590916887,-0.4423037165491962,334.0,844,0.1108690152292481,53.87503607503611,1.315683345306783
-2.75,13,1.0027354069050645,0.19866864856655672,-0.14226522574901582,-0.7788667544365002,424.0,892,0.9265201162422225,54.044480519480544,1.478912744811106
-2.75,14,0.4109494042733969,0.07511985665555448,0.0574651944918003,-0.6122884854254562,277.0,803,-0.5858329668860005,52.31114718614722,1.607894102816547
-2.75,15,0.1952368247878768,-0.5356361116266207,0.7449507002490705,0.6213566904831763,,902,1.096447428953258,51.670609945609975,1.540773023411642
-2.75,16,-0.7976587160957985,-0.29968012412160044,-0.14978750344294384,1.2436583469415736,,752,-1.4524622617122847,54.421067821067844,
-2.75,17,0.08593026568503491,-0.05378931170308822,-0.6171821724790661,-0.13831615970370392,327.0,815,-0.38192019163275537,57.43892496392499,1.6685263651267972
-2.75,18,-0.18145900735794035,1.5283810374597162,1.2388487477958812,1.8702210262261456,379.0,881,0.7396000722600836,50.12183649683652,1.4703874812620286
-2.75,19,-2.390796516694887,1.808165539874728,1.0298688402472953,1.8797698812083805,,737,-1.707353230778838,55.692460317460345,1.7975586346351204
-2.75,20,1.5290402222452197,-0.3614925682617425,-1.9162718139716266,-1.113864294885553,342.0,836,-0.025072834939580964,54.442435342435374,1.5990381178366857
-2.75,21,-2.1290253906820755,1.660796040567201,1.3108248656512194,0.5933359634853926,335.0,845,0.12786174650035134,53.40122655122658,1.525140251469467
-2.75,22,-0.3518199329311002,0.13789368036434155,-1.1618465251198424,-0.2451614161805928,,694,-2.438040675436293,53.16746031746033,
-2.75,23,1.456734857999119,-1.1051188125551827,-1.14578785081586,-0.40688616127938004,,855,0.29778905921138993,53.680963480963506,1.5180825679458672
-2.75,24,-0.2969274525963511,1.9841259584888447,1.3343546545175453,1.1979317918996493,325.0,817,-0.34793472909054884,55.200036075036095,1.5908435757183916
-2.75,25,-0.4654148583494066,0.45918019549729516,0.6045505110752938,0.6470279717894445,288.0,792,-0.7727530108681393,51.159559884559904,1.6663950492395279
-2.75,26,-0.3244415982770365,0.45476645271253635,-0.4266211239145823,0.3764852971895554,352.0,828,-0.16101468510841002,55.609559884559914,1.6729359842039067
-2.75,27,-0.5815319047026616,-0.884794555610643,-0.7208520581774249,-0.5701891988419445,,794,-0.7387675483259313,52.81789321789324,1.6286721397171988
-2.75,28,1.7563257167960016,0.24387952758136258,-1.0165932655775458,-0.7877083211498129,333.0,817,-0.34793472909054884,53.39286824286827,1.563026228706962
-2.75,29,-0.2784294603662108,1.2429022030967485,0.704919767810339,-0.15308172753788188,316.0,826,-0.19500014765061655,52.01594516594518,1.5400594626803525
-2.75,30,-0.3687034542330218,0.3924851492022493,-0.8143912805958714,1.2719814702652528,,869,0.5356872970068386,54.90440115440118,1.372176423128983
-2.75,31,-1.0946545199503042,-0.5660487981771054,-0.4856421138340504,-0.011702409748955624,345.0,829,-0.14402195383730676,54.45791153291157,1.6235298771274642
-2.75,32,0.34354305392930085,-0.08341940110989456,-0.40521848578809777,-0.7640156518153198,,704,-2.2681133627252574,54.207539682539704,
-2.75,33,-0.7142086128939709,1.0420945488676063,0.5954277940767776,0.4476044650354422,460.0,910,1.2323892791220872,53.3289432789433,1.5621994251300046
-2.75,34,-0.21990966636429485,1.6594552702574015,1.537037320030442,0.31970794784931317,380.0,844,0.1108690152292481,53.28489565989569,1.5034963711659886
-2.75,35,0.6261323697605479,-0.5436646910788552,-1.053313877465543,-0.908066473209783,378.0,852,0.24681086539807717,54.6769341769342,1.6297952108995226
-2.75,36,0.5507901779852328,-1.1923842120688095,-1.3929005000325028,-0.27666887753019676,255.0,767,-1.1975712926457298,51.17622655122658,1.723426122636805
-2.75,37,0.08492086531919762,-0.2237320546501509,-1.2783953937928232,-1.1349945570572388,,912,1.2663747416642936,50.898387723387756,1.4323243733010993
-2.75,38,-0.46270795897574163,1.4815229850823797,1.6253681075684017,0.25956222912382004,407.0,871,0.5696727595490481,51.71703851703855,1.4679989375952613
-2.75,39,1.7056793394812364,-1.9993754204295564,-0.7088815784849227,-0.92207792083419,251.0,765,-1.2315567551879363,56.20634920634923,1.6433180427359901
-2.75,40,-0.7945477014429219,0.07242337419121371,0.7684362939047609,1.1330948860511005,393.0,881,0.7396000722600836,53.85037185037188,1.3001761848856168
-2.75,41,-1.0181822911878713,0.14896078076648492,0.43323977611914694,0.6677297815047685,320.0,806,-0.5348547730726877,52.155169830169854,1.6674607071831626
-2.75,42,0.8582331938666559,0.04771695134399532,-1.1001817595569594,-1.4286477415242957,360.0,820,-0.2969565352772391,51.24170274170277,1.5900351455542547
-2.75,43,1.5394293849813543,0.39027727588673283,0.10387843442360244,-0.8525044957703164,570.0,1012,2.9656478687746555,53.53588772338775,1.0743990947844257
-2.75,44,-0.10302707704006162,-0.7590201107818034,-1.8276529295312998,0.9832908920297787,303.0,807,-0.5178620418015845,52.96862581862584,1.7050894566411603
-2.75,45,-0.8830699364400265,0.06306058420043019,1.03536876453754,1.3132037147485922,263.0,771,-1.129600367561315,52.62698412698415,1.693293725609893
-2.75,46,-0.9290915330601729,-0.8195459962814482,0.6428376197370576,0.690506677544478,362.0,834,-0.059058297481787474,52.45751470751473,1.5638346588710992
-2.75,47,-0.5773840703087296,0.9852031409165981,1.1972454369223409,0.5131912696724842,307.0,811,-0.4498911167171714,55.587337662337696,1.5881978042721256
-2.75,48,0.439299397955576,0.36477945446213955,0.7876136403751843,-0.8906857421157034,349.0,837,-0.008080103668477709,52.70880230880233,1.5989278773597586
-2.75,49,-0.42060895996489306,0.10105113287072255,0.04547555224219318,-0.2529141851914471,,725,-1.9112660060320816,52.48178210678211,
-2.5,0,0.22406283241173403,-0.23121990252573404,-0.8904768754552378,0.6875297839396257,319.0,805,-0.5518475043437909,52.68455988455992,1.6004712440367461
-2.5,1,-1.403789736689409,1.710047530653108,1.138529196179329,0.666105723048808,389.0,861,0.3997454468380095,53.238106338106356,1.4340632441143426
-2.5,2,0.7851648008538056,0.40629988254128363,-1.072135969498408,-1.233494344571048,,856,0.3147817904824932,54.28529248529251,1.4773835428113562
-2.5,3,1.2700833651668142,-0.8920501173804222,-0.0833951723737056,-0.053523309130950984,406.0,896,0.9944910413266385,52.36670274170277,1.330382075563814
-2.5,4,1.1068931151555774,-0.847815578552574,-1.99566662913517,-1.8782298459686144,520.0,982,2.4558659306415485,50.518953677041935,1.3825878314189022
-2.5,5,1.7977880029353215,-0.2746974157874204,-0.8519839914906489,-2.860715527667957,,809,-0.48387657925937794,51.96075036075038,1.5937381574729905
-2.5,6,0.08501520971682189,0.467141897428554,-0.3432279024513118,-0.9885914153707175,384.0,858,0.3487672530246997,52.430963480963506,1.5038822128352365
-2.5,7,-1.5019286392788087,2.1915714044079215,1.3806543824447806,1.9198655510522005,316.0,828,-0.16101468510841002,53.2250360750361,1.4820729718163663
-2.5,8,-0.5185335188222656,-0.057279821312754664,0.1974807187624029,-0.6015360551587793,387.0,869,0.5356872970068386,52.8491813741814,1.4122172562698303
-2.5,9,-0.6805664332296557,0.5906977533208199,0.5297598510060879,0.2628483111370706,369.0,877,0.6716291471756676,55.267893217893246,1.3379519216461846
-2.5,10,0.27158415770662253,0.2126259046758624,-0.2502814808861845,0.37943551700487155,419.0,869,0.5356872970068386,52.549578199578214,1.6266166104814401
-2.5,11,0.03599488964690078,1.350860515258853,1.2805700360379286,0.2563353150166092,315.0,805,-0.5518475043437909,51.16670274170277,1.686752790645516
-2.5,12,-0.35603291520545594,-0.8403652556857112,-0.4765014590916887,-0.4423037165491962,334.0,844,0.1108690152292481,53.87503607503611,1.315683345306783
-2.5,13,1.0027354069050645,0.19866864856655672,-0.14226522574901582,-0.7788667544365002,424.0,892,0.9265201162422225,54.044480519480544,1.478912744811106
-2.5,14,0.4109494042733969,0.07511985665555448,0.0574651944918003,-0.6122884854254562,277.0,803,-0.5858329668860005,52.31114718614722,1.607894102816547
-2.5,15,0.1952368247878768,-0.5356361116266207,0.7449507002490705,0.6213566904831763,,902,1.096447428953258,51.670609945609975,1.540773023411642
-2.5,16,-0.7976587160957985,-0.29968012412160044,-0.14978750344294384,1.2436583469415736,,752,-1.4524622617122847,54.421067821067844,
-2.5,17,0.08593026568503491,-0.05378931170308822,-0.6171821724790661,-0.13831615970370392,327.0,815,-0.38192019163275537,57.43892496392499,1.6685263651267972
-2.5,18,-0.32558593607472663,1.459210476024051,1.1456011867972102,1.7635005148605982,382.0,880,0.7226073409889804,50.12183649683653,1.4727392781031534
-2.5,19,-2.390796516694887,1.808165539874728,1.0298688402472953,1.8797698812083805,,737,-1.707353230778838,55.692460317460345,1.7975586346351204
-2.5,20,1.5290402222452197,-0.3614925682617425,-1.9162718139716266,-1.113864294885553,342.0,836,-0.025072834939580964,54.442435342435374,1.5990381178366857
-2.5,21,-2.1290253906820755,1.660796040567201,1.3108248656512194,0.5933359634853926,335.0,845,0.12786174650035134,53.40122655122658,1.525140251469467
-2.5,22,-0.3518199329311002,0.13789368036434155,-1.1618465251198424,-0.2451614161805928,,694,-2.438040675436293,53.16746031746033,
-2.5,23,1.456734857999119,-1.1051188125551827,-1.14578785081586,-0.40688616127938004,,855,0.29778905921138993,53.680963480963506,1.5180825679458672
-2.5,24,-0.2969274525963511,1.9841259584888447,1.3343546545175453,1.1979317918996493,325.0,817,-0.34793472909054884,55.200036075036095,1.5908435757183916
-2.5,25,-0.4654148583494066,0.45918019549729516,0.6045505110752938,0.6470279717894445,288.0,792,-0.7727530108681393,51.159559884559904,1.6663950492395279
-2.5,26,-0.3244415982770365,0.45476645271253635,-0.4266211239145823,0.3764852971895554,352.0,828,-0.16101468510841002,55.609559884559914,1.6729359842039067
-2.5,27,-0.5815319047026616,-0.884794555610643,-0.7208520581774249,-0.5701891988419445,,794,-0.7387675483259313,52.81789321789324,1.6286721397171988
-2.5,28,1.7563257167960016,0.24387952758136258,-1.0165932655775458,-0.7877083211498129,333.0,817,-0.34793472909054884,53.39286824286827,1.563026228706962
-2.5,29,-0.2784294603662108,1.2429022030967485,0.704919767810339,-0.15308172753788188,316.0,826,-0.19500014765061655,52.01594516594518,1.5400594626803525
-2.5,30,-0.3687034542330218,0.3924851492022493,-0.8143912805958714,1.2719814702652528,,869,0.5356872970068386,54.90440115440118,1.372176423128983
-2.5,31,-1.0946545199503042,-0.5660487981771054,-0.4856421138340504,-0.011702409748955624,345.0,829,-0.14402195383730676,54.45791153291157,1.6235298771274642
-2.5,32,0.34354305392930085,-0.08341940110989456,-0.40521848578809777,-0.7640156518153198,,704,-2.2681133627252574,54.207539682539704,
-2.5,33,-0.7214634742814433,1.0433044572837682,0.5970536686621252,0.4499954144322142,460.0,910,1.2323892791220872,53.3289432789433,1.5621994251300046
-2.5,34,-0.21990966636429485,1.6594552702574015,1.537037320030442,0.31970794784931317,380.0,844,0.1108690152292481,53.28489565989569,1.5034963711659886
-2.5,35,0.6261323697605479,-0.5436646910788552,-1.053313877465543,-0.908066473209783,378.0,852,0.24681086539807717,54.6769341769342,1.6297952108995226
-2.5,36,0.912299476355854,-1.232464626290093,-1.4535046976269366,-0.38247873386715137,255.0,767,-1.1975712926457298,51.17622655122658,1.723426122636805
-2.5,37,0.08492086531919762,-0.2237320546501509,-1.2783953937928232,-1.1349945570572388,,912,1.2663747416642936,50.898387723387756,1.4323243733010993
-2.5,38,-0.46270795897574163,1.4815229850823797,1.6253681075684017,0.25956222912382004,407.0,871,0.5696727595490481,51.71703851703855,1.4679989375952613
-2.5,39,1.7056793394812364,-1.9993754204295564,-0.7088815784849227,-0.92207792083419,251.0,765,-1.2315567551879363,56.20634920634923,1.6433180427359901
-2.5,40,-0.7945477014429219,0.07242337419121371,0.7684362939047609,1.1330948860511005,393.0,881,0.7396000722600836,53.85037185037188,1.3001761848856168
-2.5,41,-1.0181822911878713,0.14896078076648492,0.43323977611914694,0.6677297815047685,320.0,806,-0.5348547730726877,52.155169830169854,1.6674607071831626
-2.5,42,0.8582331938666559,0.04771695134399532,-1.1001817595569594,-1.4286477415242957,360.0,820,-0.2969565352772391,51.24170274170277,1.5900351455542547
-2.5,43,1.5394293849813543,0.39027727588673283,0.10387843442360244,-0.8525044957703164,570.0,1012,2.9656478687746555,53.53588772338775,1.0743990947844257
-2.5,44,-0.10302707704006162,-0.7590201107818034,-1.8276529295312998,0.9832908920297787,303.0,807,-0.5178620418015845,52.96862581862584,1.7050894566411603
-2.5,45,-0.8830699364400265,0.06306058420043019,1.03536876453754,1.3132037147485922,263.0,771,-1.129600367561315,52.62698412698415,1.693293725609893
-2.5,46,-0.9290915330601729,-0.8195459962814482,0.6428376197370576,0.690506677544478,362.0,834,-0.059058297481787474,52.45751470751473,1.5638346588710992
-2.5,47,-0.5773840703087296,0.9852031409165981,1.1972454369223409,0.5131912696724842,307.0,811,-0.4498911167171714,55.587337662337696,1.5881978042721256
-2.5,48,0.439299397955576,0.36477945446213955,0.7876136403751843,-0.8906857421157034,349.0,837,-0.008080103668477709,52.70880230880233,1.5989278773597586
-2.5,49,-0.42060895996489306,0.10105113287072255,0.04547555224219318,-0.2529141851914471,,725,-1.9112660060320816,52.48178210678211,
-2.25,0,0.22406283241173403,-0.23121990252573404,-0.8904768754552378,0.6875297839396257,319.0,805,-0.5518475043437909,52.68455988455992,1.6004712440367461
-2.25,1,-1.403789736689409,1.710047530653108,1.138529196179329,0.666105723048808,389.0,861,0.3997454468380095,53.238106338106356,1.4340632441143426
-2.25,2,0.7851648008538056,0.40629988254128363,-1.072135969498408,-1.233494344571048,,856,0.3147817904824932,54.28529248529251,1.4773835428113562
-2.25,3,0.7601375523957338,-0.8276780082454073,0.025635918943031643,0.11240689432183527,347.0,857,0.33177452175359645,52.36670274170276,1.3753601901503263
-2.25,4,1.1068931151555774,-0.847815578552574,-1.99566662913517,-1.8782298459686144,520.0,982,2.4558659306415485,50.518953677041935,1.3825878314189022
-2.25,5,1.8244029502782464,-0.278415169857191,-0.8571434253030326,-2.867249447507743,,809,-0.48387657925937794,51.96075036075038,1.5937381574729905
-2.25,6,0.08501520971682189,0.467141897428554,-0.3432279024513118,-0.9885914153707175,384.0,858,0.3487672530246997,52.430963480963506,1.5038822128352365
-2.25,7,-1.5091749325511328,2.188308286028833,1.3766002595496831,1.9135651709243797,318.0,828,-0.16101468510841002,53.891702741702765,1.4820729718163663
-2.25,8,-0.5185335188222656,-0.057279821312754664,0.1974807187624029,-0.6015360551587793,387.0,869,0.5356872970068386,52.8491813741814,1.4122172562698303
-2.25,9,-0.6805664332296557,0.5906977533208199,0.5297598510060879,0.2628483111370706,369.0,877,0.6716291471756676,55.267893217893246,1.3379519216461846
-2.25,10,0.7508843084377854,0.13860890754079092,-0.352462611202519,0.21422775636838956,495.0,935,1.6572075608996775,52.505133755133784,1.3917768345061488
-2.25,11,0.03599488964690078,1.350860515258853,1.2805700360379286,0.2563353150166092,315.0,805,-0.5518475043437909,51.16670274170277,1.686752790645516
-2.25,12,-0.35603291520545594,-0.8403652556857112,-0.4765014590916887,-0.4423037165491962,334.0,844,0.1108690152292481,53.87503607503611,1.315683345306783
-2.25,13,1.0027354069050645,0.19866864856655672,-0.14226522574901582,-0.7788667544365002,424.0,892,0.9265201162422225,54.044480519480544,1.478912744811106
-2.25,14,0.4109494042733969,0.07511985665555448,0.0574651944918003,-0.6122884854254562,277.0,803,-0.5858329668860005,52.31114718614722,1.607894102816547
-2.25,15,0.1952368247878768,-0.5356361116266207,0.7449507002490705,0.6213566904831763,,902,1.096447428953258,51.670609945609975,1.540773023411642
-2.25,16,-0.7976587160957985,-0.29968012412160044,-0.14978750344294384,1.2436583469415736,,752,-1.4524622617122847,54.421067821067844,
-2.25,17,0.08593026568503491,-0.05378931170308822,-0.6171821724790661,-0.13831615970370392,327.0,815,-0.38192019163275537,57.43892496392499,1.6685263651267972
-2.25,18,0.02891594026659223,1.45860916882124,1.144790891776388,1.7622256640087701,391.0,887,0.8415564598867031,49.21274558774562,1.4680724312465465
-2.25,19,-2.477546948560211,1.8247204583011998,1.0507434831699436,1.9135358396947602,,742,-1.62238957442332,55.59246031746034,1.790503244111746
-2.25,20,1.5290402222452197,-0.3614925682617425,-1.9162718139716266,-1.113864294885553,342.0,836,-0.025072834939580964,54.442435342435374,1.5990381178366857
-2.25,21,-2.1290253906820755,1.660796040567201,1.3108248656512194,0.5933359634853926,335.0,845,0.12786174650035134,53.40122655122658,1.525140251469467
-2.25,22,-0.2913070977357932,0.13076964048490605,-1.1707384854788354,-0.2603227574705291,,683,-2.6249607194184335,53.44365079365081,
-2.25,23,1.456734857999119,-1.1051188125551827,-1.14578785081586,-0.40688616127938004,,855,0.29778905921138993,53.680963480963506,1.5180825679458672
-2.25,24,-0.2969274525963511,1.9841259584888447,1.3343546545175453,1.1979317918996493,325.0,817,-0.34793472909054884,55.200036075036095,1.5908435757183916
-2.25,25,-0.4654148583494066,0.45918019549729516,0.6045505110752938,0.6470279717894445,288.0,792,-0.7727530108681393,51.159559884559904,1.6663950492395279
-2.25,26,-0.3244415982770365,0.45476645271253635,-0.4266211239145823,0.3764852971895554,352.0,828,-0.16101468510841002,55.609559884559914,1.6729359842039067
-2.25,27,-0.5815319047026616,-0.884794555610643,-0.7208520581774249,-0.5701891988419445,,794,-0.7387675483259313,52.81789321789324,1.6286721397171988
-2.25,28,1.6290379632545329,0.3199139769509079,-0.9216164585823909,-0.6369239347766099,327.0,815,-0.38192019163275537,54.192868242868265,1.5912477908004603
-2.25,29,-0.2784294603662108,1.2429022030967485,0.704919767810339,-0.15308172753788188,316.0,826,-0.19500014765061655,52.01594516594518,1.5400594626803525
-2.25,30,-0.22996042509637374,0.36641755159790823,-0.8470099333760992,1.2099150658693987,,845,0.12786174650035134,54.85440115440118,1.4709518904562269
-2.25,31,-1.0946545199503042,-0.5660487981771054,-0.4856421138340504,-0.011702409748955624,345.0,829,-0.14402195383730676,54.45791153291157,1.6235298771274642
-2.25,32,0.34354305392930085,-0.08341940110989456,-0.40521848578809777,-0.7640156518153198,,704,-2.2681133627252574,54.207539682539704,
-2.25,33,-0.7214634742814433,1.0433044572837682,0.5970536686621252,0.4499954144322142,460.0,910,1.2323892791220872,53.3289432789433,1.5621994251300046
